,panda,sea turtle,koala,peacock,lion,dolphin,octopus,snow leopard,quokka,sea otter,honeybee,elephant,kangaroo,penguin,giraffe,orangutan,chimpanzee
235,-8.64803695678711,-8.712996482849121,-8.426125526428223,-7.910303115844727,-4.346217155456543,-4.799217224121094,-5.364633083343506,-6.30853796005249,-7.23612117767334,-7.799283981323242,-9.35219955444336,-3.974428176879883,-6.244203567504883,-7.607934951782227,-3.1968586444854736,-7.9148406982421875,-7.391921043395996
236,-9.065939903259276,-7.70363712310791,-7.717184543609619,-6.897498607635498,-4.29420280456543,-4.041655540466309,-3.901005744934082,-6.2548675537109375,-7.882525444030762,-6.826131343841553,-7.680407524108887,-4.650558471679688,-5.772069931030273,-7.333704948425293,-3.876637935638428,-6.812250137329102,-6.419800281524658
237,-8.524515151977539,-8.25990104675293,-7.97480583190918,-5.792911052703857,-4.103515625,-3.705420732498169,-4.3456854820251465,-6.525739669799805,-7.007127285003662,-6.6155619621276855,-7.511496067047119,-4.357283592224121,-6.457400798797607,-8.19886589050293,-3.33144760131836,-7.079220294952393,-6.198266506195068
238,-10.11831283569336,-8.387002944946289,-8.65368366241455,-7.780554294586182,-4.175435543060303,-5.082746982574463,-3.776423931121826,-6.4072465896606445,-7.545137405395508,-6.535579681396484,-8.364339828491211,-5.529481410980225,-6.466150760650635,-10.692848205566406,-3.229543685913086,-6.469485759735107,-7.597991943359375
239,-9.751472473144531,-7.036855697631836,-8.634804725646973,-7.46954870223999,-4.709221839904785,-4.159209251403809,-5.33154296875,-6.544045925140381,-6.674201011657715,-5.702114105224609,-8.976329803466797,-5.785917282104492,-6.875586986541748,-7.7503790855407715,-3.3348135948181152,-7.754306316375732,-6.615664482116699
240,-8.096297264099121,-6.737211227416992,-8.33812141418457,-5.777063846588135,-4.3837175369262695,-4.252374649047852,-2.436923027038574,-7.664135456085205,-6.448319435119629,-8.037300109863281,-6.315826892852783,-4.177817344665527,-5.970422744750977,-9.89819049835205,-3.692911386489868,-7.125443458557129,-6.377761363983154
241,-9.266717910766602,-5.560052394866943,-7.084363460540772,-6.972007751464844,-4.531206130981445,-2.94565486907959,-5.080658435821533,-6.930015563964844,-6.829196453094482,-5.4305572509765625,-7.63555383682251,-4.533690452575684,-5.902756690979004,-7.309070587158203,-4.209010601043701,-6.732485771179199,-6.03592586517334
242,-9.170713424682615,-5.6739182472229,-6.799271106719971,-6.226561069488525,-4.829157829284668,-2.929316520690918,-4.009018421173096,-8.187382698059082,-8.23658561706543,-6.895110130310059,-6.821226119995117,-4.461682319641113,-5.695574760437012,-8.394271850585938,-3.3298630714416504,-6.664756774902344,-5.783059597015381
243,-7.898200511932373,-7.514147281646728,-7.171683311462402,-7.042393684387207,-4.1984381675720215,-3.6691737174987793,-4.126290798187256,-7.054099082946777,-6.167786121368408,-5.710978984832764,-6.16269063949585,-3.584100246429444,-6.398288726806641,-9.202129364013672,-4.3476243019104,-6.9279890060424805,-5.22106409072876
244,-9.231681823730469,-6.031638622283936,-6.378584861755371,-6.385660171508789,-3.872735977172852,-4.1485595703125,-3.3837339878082275,-7.1433539390563965,-6.944325923919678,-6.102932929992676,-7.403801441192627,-3.377113342285156,-5.811004161834717,-7.317986488342285,-3.026437759399414,-6.633459568023682,-5.853705883026123
245,-9.236295700073242,-7.457216739654541,-7.874576091766357,-6.796210289001465,-4.967314720153809,-4.221292495727539,-4.822057723999023,-6.825960159301758,-5.676689147949219,-6.550559520721436,-6.826953887939453,-3.367412567138672,-6.3192243576049805,-7.310959815979004,-1.82542085647583,-7.873103141784668,-6.906705856323242
246,-9.991138458251951,-6.939352035522461,-6.714939594268799,-5.475672721862793,-3.935105562210083,-3.174843072891236,-4.494054794311523,-7.184652805328369,-6.382668495178223,-6.603742599487305,-6.403561592102051,-4.254612922668457,-6.036379814147949,-6.685272216796875,-3.005101203918457,-7.247373104095459,-5.880720615386963
247,-10.058523178100586,-8.074027061462402,-8.091954231262207,-6.667575836181641,-4.62864875793457,-3.494194269180298,-4.2346906661987305,-9.140324592590332,-9.93992805480957,-6.791851043701172,-5.978013038635254,-4.989367485046387,-6.5806989669799805,-7.994551181793213,-4.243053436279297,-9.5144624710083,-6.541988849639893
248,-9.631080627441406,-9.374674797058104,-7.589838981628418,-6.63879919052124,-5.506464958190918,-4.43662166595459,-1.5442848205566406,-7.247957229614258,-5.814994812011719,-7.253942012786865,-6.931835651397705,-4.287899017333984,-6.400394439697266,-8.01260757446289,-3.4644570350646973,-6.719202518463135,-7.084378242492676
249,-10.003518104553224,-8.835799217224121,-8.499916076660156,-6.401130676269531,-4.609332084655762,-4.9335126876831055,-5.938573837280273,-7.202234268188477,-6.3282470703125,-6.770349502563477,-7.573304176330566,-4.470647811889648,-7.164567947387695,-6.824675559997559,-2.867732048034668,-7.321999549865723,-6.993195056915283
250,-8.231390953063965,-8.14442253112793,-7.926342964172363,-7.485825061798096,-7.369043350219727,-5.503898620605469,-3.495831251144409,-8.856727600097656,-2.574124336242676,-7.166498184204102,-6.823711395263672,-2.1402714252471924,-6.488383769989014,-7.607889652252197,-1.931835055351257,-7.653438568115234,-7.78192663192749
251,-9.32141399383545,-6.76488208770752,-8.732979774475098,-7.345977783203125,-6.273125171661377,-3.527313709259033,-5.822886943817139,-8.102325439453125,-4.959291934967041,-6.775620937347412,-7.264275550842285,-2.739549160003662,-7.093803882598877,-7.56998348236084,-3.25909686088562,-7.054139137268066,-6.24522066116333
252,-7.494101524353027,-6.584609508514404,-7.8628153800964355,-6.783039093017578,-5.708554267883301,-3.2009973526000977,-3.3402762413024902,-8.283472061157227,-5.893552780151367,-8.26387882232666,-5.542020797729492,-3.224453926086426,-6.486476898193359,-8.835981369018555,-3.441158533096313,-6.989500045776367,-5.355231285095215
253,-8.009767532348633,-9.5767240524292,-7.964833259582519,-7.021565914154053,-4.609902858734131,-3.873144626617432,-4.453452110290527,-7.316981315612793,-5.928833961486816,-6.113072395324707,-7.659559726715088,-2.6747403144836426,-7.087638378143311,-8.541696548461914,-3.9411680698394775,-7.654056549072266,-5.352043151855469
254,-9.075040817260742,-8.09477424621582,-8.038692474365234,-6.74404764175415,-4.924106597900391,-5.2535247802734375,-3.641627550125122,-7.729139804840088,-5.741263389587402,-7.869370937347412,-6.581064701080322,-3.828448534011841,-6.148735523223877,-9.40778350830078,-2.475450038909912,-7.238759040832519,-5.6953444480896
255,-7.304604530334473,-8.14827823638916,-9.940738677978516,-6.225759506225586,-4.805011749267578,-4.713013648986816,-2.77780556678772,-7.8372483253479,-4.74332332611084,-8.806324005126953,-4.946500301361084,-4.64578914642334,-7.343507766723633,-8.030542373657227,-4.400846004486084,-7.780606269836426,-5.23341178894043
256,-6.092063426971436,-7.34370756149292,-8.329402923583984,-5.623732089996338,-5.7771897315979,-4.535927295684815,-2.806072950363159,-7.888906478881836,-3.279344320297241,-8.046817779541016,-5.379268169403076,-5.405453205108643,-8.267206192016602,-7.050656795501709,-4.812520503997803,-7.596887111663818,-6.199425220489502
257,-7.309731006622314,-8.884408950805664,-8.930514335632324,-5.747304439544678,-4.952136516571045,-4.758619785308838,-5.223989963531494,-7.054997444152832,-5.198118209838867,-7.260603904724121,-7.13344669342041,-5.164526462554932,-7.221889495849609,-7.626014232635498,-2.525014638900757,-7.446808338165283,-6.359213352203369
258,-6.776670455932617,-6.69474983215332,-7.946696758270264,-5.706740379333496,-3.560288429260254,-4.008735656738281,-3.1347506046295166,-7.06173849105835,-7.209030628204346,-6.737927913665772,-6.8994903564453125,-4.506740570068359,-7.014614582061768,-7.171264171600342,-3.705657958984375,-6.796740531921387,-6.285600662231445
259,-6.904078006744385,-8.049108505249023,-8.598372459411621,-6.222099304199219,-4.393861293792725,-5.223705768585205,-6.984786033630371,-6.970648288726807,-7.229366779327393,-7.201895236968994,-7.836254119873047,-4.789413928985596,-7.636258602142334,-6.871971130371094,-3.046914339065552,-7.022107601165772,-5.954922676086426
260,-6.740636825561523,-6.861200332641602,-8.762908935546875,-4.418246269226074,-4.287690162658691,-5.375398635864258,-3.459918737411499,-7.615688323974609,-6.835524082183838,-8.043100357055664,-6.961086750030518,-5.962270736694336,-6.603881359100342,-9.061634063720703,-3.248010873794556,-7.605559825897217,-6.132053852081299
261,-7.620697498321533,-6.328697681427002,-8.253034591674805,-6.104530811309815,-4.201345920562744,-3.896069049835205,-5.526773452758789,-6.416354179382324,-7.301789283752441,-6.46527910232544,-7.961693286895752,-4.134242534637451,-6.50221061706543,-7.020551681518555,-3.755864381790161,-6.904799938201904,-5.309804439544678
262,-7.806336402893066,-6.30829668045044,-7.708133220672607,-5.890554428100586,-4.771633148193359,-4.212059020996094,-4.1414713859558105,-7.351811408996582,-7.325033664703369,-7.119507312774658,-7.719659805297852,-4.676440238952637,-6.580202102661133,-6.95074462890625,-3.0305349826812744,-6.527998924255371,-4.628239631652832
263,-8.247308731079102,-8.494956016540527,-8.098078727722168,-6.438669204711914,-3.096387386322021,-5.973286151885986,-5.023353099822998,-6.212841987609863,-6.953132629394531,-7.54268741607666,-8.831445693969727,-4.546773433685303,-6.355073928833008,-8.736066818237305,-3.263725519180298,-7.38698673248291,-4.969470500946045
264,-7.599584579467773,-6.606895446777344,-6.999861717224121,-5.517323017120361,-2.8677902221679688,-4.880917549133301,-3.2076027393341064,-7.0306715965271,-8.472630500793457,-7.650723934173584,-8.082611083984375,-4.419000625610352,-5.3055806159973145,-8.094355583190918,-3.720356702804565,-5.976202011108398,-4.311267852783203
265,-8.119153022766113,-8.71639347076416,-8.363265991210938,-6.215681076049805,-3.701148748397827,-5.811830520629883,-4.655226707458496,-6.284322261810303,-7.127345085144043,-8.318670272827148,-7.73519229888916,-4.463329315185547,-5.946572303771973,-8.141877174377441,-2.3317487239837646,-7.522259712219238,-5.632224082946777
266,-8.09876537322998,-6.686825275421143,-7.0942583084106445,-5.907658100128174,-3.1606271266937256,-5.158490180969238,-3.52668571472168,-6.527696132659912,-6.880537033081055,-7.907456398010254,-7.065446853637695,-4.275275230407715,-4.970593929290772,-7.918722152709961,-2.798948049545288,-6.894529342651367,-5.502188682556152
267,-7.811416625976562,-8.03480339050293,-7.558594703674316,-5.811674118041992,-2.9798498153686523,-5.508491516113281,-4.741339206695557,-7.018569469451904,-7.444138526916504,-7.902171611785889,-6.953072547912598,-4.848893165588379,-5.823200702667236,-7.236057281494141,-2.719534397125244,-7.750679492950439,-5.530981063842773
268,-7.942663669586182,-7.108222007751465,-7.147786617279053,-6.246382713317871,-3.269554615020752,-5.029438495635986,-2.840827226638794,-5.602745532989502,-6.882720947265625,-6.898726463317871,-7.784498691558838,-4.941720485687256,-5.602603912353516,-7.119444847106934,-3.243694543838501,-6.486730575561523,-6.955327033996582
269,-8.277994155883789,-9.861753463745115,-7.699882030487059,-6.45145845413208,-3.6588659286499023,-6.148680686950684,-5.636563777923584,-6.260350227355957,-5.947262763977051,-7.357247352600098,-8.372368812561035,-5.101792335510254,-6.097874641418457,-6.914420127868652,-3.3571252822875977,-6.992979526519775,-6.3340744972229
270,-6.738446235656738,-6.923361301422119,-8.352904319763184,-6.213711261749268,-4.435490608215332,-5.12777042388916,-3.4855968952178955,-6.874629974365234,-7.621036052703857,-8.212540626525879,-6.544468879699707,-3.852115631103516,-6.344479084014893,-8.845673561096191,-3.7639222145080566,-6.515344619750977,-5.784925937652588
271,-7.390291213989258,-7.698022365570068,-7.676589012145996,-6.56509256362915,-4.623231887817383,-4.750662803649902,-5.92519998550415,-6.776179313659668,-7.268263339996338,-6.548651218414307,-6.791579246520996,-3.9719085693359375,-6.203085899353027,-8.075394630432129,-4.140955448150635,-7.330808639526367,-5.519771099090576
272,-6.200192451477051,-5.966591835021973,-7.16462516784668,-5.907856464385986,-4.783916473388672,-3.842095375061035,-3.838064432144165,-7.195335388183594,-7.726139068603516,-7.137133121490479,-6.449192047119141,-4.366245269775391,-5.665391445159912,-6.810210704803467,-4.2618560791015625,-7.072109222412109,-5.9042134284973145
273,-5.930564403533936,-6.8878984451293945,-7.180632591247559,-7.962529182434082,-4.680232524871826,-5.256515979766846,-5.354111671447754,-6.117776393890381,-7.610698699951172,-6.605578899383545,-6.971410274505615,-4.822192668914795,-6.559988975524902,-6.986759185791016,-4.547333240509033,-7.045495510101318,-4.541752338409424
274,-7.647404670715332,-6.403039932250977,-6.379648208618164,-6.837741851806641,-4.493930816650391,-4.944240570068359,-4.413341045379639,-7.203779697418213,-7.664511680603027,-5.983141899108887,-8.121541023254395,-4.68721866607666,-5.8508148193359375,-7.917036533355713,-3.421647071838379,-7.304763317108154,-5.833778381347656
275,-6.3526129722595215,-7.15802001953125,-7.845059394836426,-7.718225002288818,-4.066359996795654,-4.820289134979248,-5.5922064781188965,-6.561161518096924,-6.072983741760254,-7.572546005249023,-7.764339447021484,-3.107317447662353,-6.345760345458984,-8.331368446350098,-2.5808205604553223,-7.077800750732422,-5.976451396942139
276,-6.63737154006958,-6.768208980560303,-7.6644415855407715,-6.4558539390563965,-3.5837512016296387,-4.193967342376709,-4.398942470550537,-6.518655300140381,-6.390661239624023,-7.473962783813477,-6.691472053527832,-3.532854557037353,-6.0900397300720215,-8.098739624023438,-3.901618003845215,-6.264997959136963,-4.911980628967285
277,-7.30124568939209,-7.842881202697754,-7.859773635864258,-6.937229156494141,-4.00750732421875,-4.644839286804199,-4.772388458251953,-6.4532246589660645,-6.543198585510254,-6.896365642547607,-7.245998382568359,-3.787610292434693,-6.224246501922607,-8.659939765930176,-3.3182859420776367,-7.4011735916137695,-5.549653053283691
278,-7.451885223388672,-6.689095497131348,-7.813672065734863,-7.184395790100098,-4.028100967407227,-4.522486686706543,-3.3742153644561768,-5.805406093597412,-6.630708694458008,-6.348053455352783,-7.563602447509766,-4.312572479248047,-6.703640937805176,-9.037121772766112,-3.281054973602295,-6.449750900268555,-6.666761875152588
279,-6.1760663986206055,-7.458828926086426,-7.73259973526001,-6.75404167175293,-3.364629983901977,-4.370733261108398,-6.430221557617188,-5.807265281677246,-6.638427257537842,-6.790783882141113,-7.439990043640137,-4.137777328491211,-6.805658340454102,-6.567690849304199,-3.578711032867432,-7.125008583068848,-5.454868793487549
280,-5.790271282196045,-6.089311599731445,-8.038674354553223,-6.56681489944458,-3.729525089263916,-4.892844676971436,-2.9888558387756348,-5.715517044067383,-5.13219165802002,-6.409965515136719,-7.340702533721924,-4.029198169708252,-5.662699222564697,-8.60944652557373,-2.9778945446014404,-7.179289817810059,-6.399412631988525
281,-6.954648971557617,-6.2353515625,-7.867392539978027,-7.405047416687012,-3.9520771503448486,-3.923439264297485,-5.311675548553467,-6.386687755584717,-6.592204570770264,-6.339252948760986,-6.888901233673096,-4.279252052307129,-6.026004791259766,-9.14787483215332,-4.82036018371582,-6.823563575744629,-5.787728309631348
282,-6.433426856994629,-5.621125221252441,-7.080650806427002,-6.861600875854492,-4.124011993408203,-3.23017692565918,-3.72485089302063,-6.364349365234375,-6.867424964904785,-6.232290267944336,-7.74648380279541,-3.835151672363281,-5.522194862365723,-9.029196739196776,-3.938345670700073,-6.173112869262695,-5.785445213317871
283,-6.519221305847168,-6.178277015686035,-7.410995006561279,-7.614093780517578,-3.1518146991729736,-4.314775466918945,-4.785409927368164,-5.589636325836182,-6.775849342346191,-5.800971508026123,-8.140620231628418,-4.136477470397949,-6.0803542137146,-8.338830947875977,-4.604806900024414,-7.254576683044434,-5.850216865539551
284,-6.4875335693359375,-5.1966938972473145,-5.801794528961182,-6.311344623565674,-4.244760513305664,-4.223999977111816,-3.0632259845733643,-6.62681770324707,-6.7167510986328125,-5.095802307128906,-8.077088356018066,-4.491971015930176,-4.801190376281738,-9.476699829101562,-3.7392501831054688,-6.280235290527344,-5.595264434814453
285,-6.432247638702393,-6.643331050872803,-7.6443772315979,-7.766921520233154,-3.636305332183838,-4.282681941986084,-4.839130878448486,-5.4717631340026855,-6.522678375244141,-6.4068708419799805,-7.960580348968506,-3.979146480560303,-5.333354949951172,-8.563680648803711,-3.519075870513916,-7.591757774353027,-6.418972492218018
286,-6.530094146728516,-7.185029983520508,-6.977669715881348,-6.9246931076049805,-3.74307918548584,-3.5768775939941406,-3.421448469161988,-5.706934452056885,-7.0447678565979,-6.08540153503418,-7.799010276794434,-4.18040943145752,-4.784003734588623,-7.212672710418701,-4.355964660644531,-6.705211639404297,-5.625086784362793
287,-7.356626033782959,-7.678967475891113,-7.879518508911133,-7.071441650390625,-4.179514408111572,-4.647839069366455,-4.974329471588135,-5.844654083251953,-7.571343898773193,-6.911773681640625,-7.235946655273437,-5.573781490325928,-5.404411792755127,-8.189767837524414,-4.412303447723389,-7.7563629150390625,-6.719095706939697
288,-5.071925163269043,-5.582268714904785,-7.561269760131836,-6.307806491851807,-4.155614852905273,-3.360067367553711,-2.366834878921509,-6.256514072418213,-6.506763458251953,-8.037374496459961,-5.460713863372803,-4.100699424743652,-5.798995971679688,-7.3779520988464355,-5.877467632293701,-6.186950206756592,-5.882355690002441
289,-6.835897445678711,-7.274064064025879,-8.520819664001465,-7.240406036376953,-3.160263061523437,-5.187225341796875,-5.212210655212402,-5.566803455352783,-8.343591690063477,-7.0312323570251465,-7.636138439178467,-5.515385627746582,-6.3691816329956055,-7.891660690307617,-4.423103332519531,-7.715112686157227,-6.310527324676514
290,-6.789648056030273,-7.896332263946533,-7.477283000946045,-7.409462928771973,-3.9852583408355713,-4.808951377868652,-4.851327896118164,-6.245333194732666,-6.115410327911377,-6.327413082122803,-8.418635368347168,-4.462246894836426,-4.673856258392334,-9.487333297729492,-3.473412275314331,-7.198280811309815,-6.258383274078369
291,-6.908089637756348,-7.954042911529541,-7.358198642730713,-7.053267478942871,-3.807575225830078,-4.481325149536133,-6.109750747680664,-5.652431964874268,-7.310866355895996,-6.705434322357178,-9.14699935913086,-4.560872077941895,-5.210785388946533,-7.625005722045898,-4.45934534072876,-7.393986701965332,-6.448933124542236
292,-6.377653121948242,-5.699799537658691,-6.610697746276856,-6.489739894866943,-4.388374328613281,-3.822760343551636,-4.603488922119141,-5.851778984069824,-7.887897491455078,-5.265163898468018,-8.477112770080566,-4.621594429016113,-5.111715316772461,-7.771003723144531,-3.914705038070679,-6.903347015380859,-6.344325542449951
293,-6.90676736831665,-7.032105922698975,-7.183973789215088,-7.780235767364502,-3.932342052459717,-4.631764888763428,-5.7579264640808105,-5.77631425857544,-5.924084663391113,-6.0128092765808105,-9.16377067565918,-4.708484172821045,-5.668909549713135,-8.034219741821289,-4.860320091247559,-7.409326553344727,-5.862380504608154
294,-7.415863037109375,-6.10223913192749,-6.076873302459717,-6.122027397155762,-3.562748670578003,-4.055971145629883,-4.717891693115234,-6.2619948387146,-6.701992034912109,-5.668522357940674,-7.925571441650391,-4.434329986572266,-4.840723514556885,-8.139427185058594,-3.208070755004883,-6.7954421043396,-5.7190093994140625
295,-7.2220587730407715,-7.116413116455078,-7.940058708190918,-6.635969638824463,-4.048614025115967,-4.753740787506104,-6.232192993164063,-5.785984992980957,-6.616600036621094,-7.51051664352417,-7.837578773498535,-4.1464009284973145,-5.727511405944824,-9.257665634155272,-2.883864164352417,-8.4871826171875,-6.656688690185547
296,-7.086216926574707,-7.13655424118042,-7.386658191680908,-6.741947650909424,-3.731257438659668,-4.305864334106445,-5.146810531616211,-5.547002792358398,-6.523289203643799,-6.819766044616699,-7.889982223510742,-3.758780479431152,-5.398786067962647,-8.975801467895508,-3.5652499198913574,-7.134988784790039,-6.632814884185791
297,-6.972510814666748,-7.284741401672363,-7.715198516845703,-6.316775321960449,-3.746917247772217,-4.094155788421631,-5.725850582122803,-6.182608127593994,-6.011168956756592,-6.913208484649658,-7.226583957672119,-4.6052985191345215,-5.92165470123291,-8.233357429504395,-3.430166721343994,-7.400644779205322,-6.268956661224365
298,-6.8647332191467285,-6.340003967285156,-7.308853626251221,-6.89545202255249,-3.606109142303467,-4.320244312286377,-3.344813108444214,-5.103168487548828,-5.889362335205078,-5.285677433013916,-8.160843849182129,-4.673446178436279,-5.457365989685059,-8.395722389221191,-3.515720129013061,-6.62024450302124,-7.780990123748779
299,-7.203742980957031,-7.189390182495117,-7.982348918914795,-7.547840595245361,-4.076265335083008,-4.611311912536621,-6.65406608581543,-5.771279335021973,-6.217708110809326,-6.555188179016113,-7.579810619354248,-4.556389808654785,-5.823502063751221,-8.201759338378906,-3.963230848312378,-7.771772861480713,-6.983668804168701
300,-10.05278205871582,-8.644733428955078,-11.968929290771484,-8.529605865478516,-0.5548402667045593,-5.514704704284668,-7.186383247375488,-7.577419281005859,-12.289749145507812,-10.633228302001951,-10.315929412841797,-4.953882217407227,-10.01125144958496,-9.50674533843994,-6.943521976470947,-11.603439331054688,-8.28805160522461
301,-7.8869428634643555,-6.279333591461182,-6.8528032302856445,-7.675235748291016,-2.6473283767700195,-2.8519601821899414,-5.275683403015137,-6.881918907165527,-6.524114608764648,-6.078927516937256,-8.023299217224121,-3.26737117767334,-4.913968563079834,-9.54917335510254,-5.230062484741211,-6.580315589904785,-5.050467491149902
302,-7.977272987365723,-6.862329959869385,-6.593230724334717,-7.250807285308838,-3.489067316055298,-2.8271515369415283,-3.917454719543457,-6.750832557678223,-7.618598937988281,-6.856901168823242,-7.873524665832519,-4.284603118896484,-5.089069843292236,-8.839150428771973,-4.787380695343018,-7.080044746398926,-5.4146037101745605
303,-7.453507423400879,-8.059294700622559,-6.446859359741211,-7.579236030578613,-1.713376760482788,-3.294930219650269,-4.622621536254883,-6.5461530685424805,-6.879397869110107,-6.749715805053711,-8.003423690795898,-3.7547786235809326,-5.381078243255615,-9.516355514526367,-4.65595006942749,-7.198844909667969,-4.388545036315918
304,-7.53766918182373,-4.756603240966797,-6.023682117462158,-6.562880992889404,-2.4814586639404297,-3.396811485290528,-4.040121555328369,-6.802473068237305,-7.397774696350098,-6.406816482543945,-9.144179344177246,-3.866678237915039,-5.3379011154174805,-8.257822036743164,-4.355144023895264,-6.205402374267578,-5.220608234405518
305,-9.320072174072266,-5.76183557510376,-8.314606666564941,-6.9041619300842285,-2.1950056552886963,-1.614274263381958,-4.877768039703369,-7.002925395965576,-7.432772159576416,-9.968006134033203,-9.656280517578123,-4.982893943786621,-6.6157050132751465,-8.82490062713623,-6.252502918243408,-7.497268676757812,-6.568387508392334
306,-7.6426682472229,-7.753848075866699,-7.027834415435791,-6.470465183258057,-2.5211901664733887,-3.2635560035705566,-5.784830093383789,-6.003330230712891,-7.343391418457031,-6.829351425170898,-7.754064083099365,-3.2890915870666504,-4.636501789093018,-7.288750171661377,-4.22272539138794,-6.415123462677002,-4.239761829376221
307,-7.706565856933594,-10.19699478149414,-7.606253147125244,-7.485935688018799,-3.892291784286499,-4.84972095489502,-5.723783493041992,-5.267561435699463,-7.205546379089356,-6.810111999511719,-8.497151374816895,-4.514780044555664,-5.70762300491333,-8.832107543945312,-4.060425281524658,-7.774872303009033,-5.226984977722168
308,-8.792000770568848,-9.751903533935549,-8.604905128479004,-7.466078758239746,-3.020932197570801,-4.953073501586914,-3.109121799468994,-5.557265758514404,-9.078570365905762,-6.93054723739624,-10.081429481506348,-4.254127502441406,-6.729716777801514,-8.850336074829102,-4.260788440704346,-7.013734340667725,-6.1267876625061035
309,-7.944311141967773,-8.439779281616211,-7.239667892456055,-5.822792530059815,-2.0900204181671143,-4.098548889160156,-6.025506019592285,-6.644808292388916,-8.260486602783203,-7.962882041931152,-7.425732612609863,-4.230470657348633,-5.850710391998291,-5.99656343460083,-4.084890365600586,-7.243408679962158,-4.924283027648926
310,-8.23547649383545,-7.16530179977417,-7.852681636810303,-7.722654342651367,-1.6881303787231443,-2.4845399856567383,-2.9930195808410645,-7.924106597900391,-7.498700141906738,-6.079015731811523,-8.20028018951416,-3.68062973022461,-5.160797595977783,-6.844919681549072,-4.682347297668457,-7.4224724769592285,-5.758298873901367
311,-8.463913917541504,-6.222143173217773,-8.245536804199219,-7.026145935058594,-2.4337093830108643,-3.458486795425415,-5.0060715675354,-9.324422836303713,-10.301636695861816,-9.100162506103516,-6.274704933166504,-2.385734796524048,-6.0677266120910645,-6.239402770996094,-5.760632038116455,-7.260265827178955,-4.863463401794434
312,-7.655219554901123,-6.885426044464111,-7.432751655578613,-6.957409858703613,-2.439626216888428,-2.7005362510681152,-5.8210225105285645,-7.045435428619385,-8.69394302368164,-7.391166687011719,-7.102579593658447,-3.605955600738525,-5.946333885192871,-7.609784603118896,-4.301695823669434,-6.785818576812744,-4.443857669830322
313,-8.664011001586914,-8.978744506835938,-8.287660598754883,-8.652417182922363,-1.895793437957764,-4.338829517364502,-5.441783905029297,-6.114912033081055,-9.641340255737305,-8.626453399658203,-6.360637664794922,-5.577511310577393,-6.210977554321289,-6.581683158874512,-5.5890092849731445,-7.3972086906433105,-5.359405040740967
314,-8.201501846313477,-6.17794942855835,-7.849875450134277,-8.008151054382324,-3.9123222827911377,-4.847651481628418,-4.3189377784729,-8.86049747467041,-7.897350311279297,-6.136993408203125,-8.731232643127441,-6.562427520751953,-6.554788589477539,-7.825806140899658,-4.479915618896484,-9.015229225158691,-5.428145885467529
315,-7.215877532958984,-8.06425952911377,-7.574751377105713,-7.695878982543945,-2.913528680801392,-3.7915289402008057,-6.915503978729248,-5.709997177124023,-6.72002649307251,-8.272360801696777,-8.232159614562988,-4.858914375305176,-6.5043768882751465,-8.287986755371094,-3.915001153945923,-8.106749534606934,-5.443144798278809
316,-8.361610412597656,-7.008088111877441,-7.764617919921875,-6.1779985427856445,-1.498865246772766,-2.809284210205078,-5.480466365814209,-7.182117938995361,-7.644359588623047,-10.888137817382812,-7.890503883361816,-4.36617374420166,-6.549451351165772,-6.823724746704102,-4.442968368530273,-8.04369068145752,-5.977649211883545
317,-7.4967041015625,-8.80443000793457,-7.425841331481934,-6.780869483947754,-2.885998010635376,-3.818195581436157,-5.529454231262207,-6.605867862701416,-5.822490692138672,-7.067516803741455,-7.629074573516846,-4.724906921386719,-5.844700336456299,-7.7876434326171875,-3.362963914871216,-6.735968589782715,-5.325374603271484
318,-7.720457077026367,-7.440994262695312,-7.574466705322266,-7.311375617980957,-1.885830640792847,-3.920684576034546,-4.4402594566345215,-7.106640338897705,-7.724095821380615,-7.276167869567871,-8.73634147644043,-4.227121353149414,-5.661193370819092,-7.676619529724121,-3.359589099884033,-6.431376457214356,-5.968382358551025
319,-7.718657493591309,-7.433125972747803,-7.534822940826416,-6.267323017120361,-2.190762519836426,-3.968365669250488,-6.744637966156006,-6.493466854095459,-7.525985240936279,-7.475748538970947,-7.960897445678711,-4.285364151000977,-6.28312349319458,-6.077846527099609,-3.063735008239746,-7.663269519805908,-5.680814266204834
320,-7.666497230529785,-6.370027542114258,-7.763934135437012,-6.525356292724609,-2.457146644592285,-3.3575897216796875,-4.95308256149292,-6.80849552154541,-6.175758361816406,-7.894876003265381,-8.43994426727295,-4.060708999633789,-5.864426612854004,-9.218329429626465,-2.936265230178833,-7.338840007781982,-5.940179824829102
321,-7.542954921722412,-3.4366557598114014,-7.3307294845581055,-7.8493852615356445,-2.8945508003234863,-2.107759952545166,-6.245924472808838,-7.273211479187012,-8.02791690826416,-7.342948913574219,-9.17726707458496,-4.059930324554443,-5.326888561248779,-5.269909381866455,-4.503829002380371,-6.723587989807129,-4.935802936553955
322,-8.026528358459473,-5.777962684631348,-6.593097686767578,-6.916010856628418,-2.1437206268310547,-3.108043670654297,-4.314431667327881,-7.507985591888428,-7.517602920532227,-7.623763561248779,-8.377323150634766,-4.307069778442383,-5.735276699066162,-8.45157241821289,-3.632218837738037,-6.78616189956665,-5.6325364112854
323,-8.396543502807617,-7.504836082458496,-7.275337219238281,-7.456596374511719,-1.560441493988037,-4.048854351043701,-5.70128870010376,-7.082401752471924,-6.60508918762207,-7.614023208618164,-8.679287910461426,-3.862860202789306,-5.312974452972412,-8.418861389160156,-3.840776920318604,-7.23588228225708,-5.224740505218506
